band,bandLabel,reclabel
Q6849435,Mikeschair,Q3699593
Q7102542,Original Harmony Ridge Creekdippers,Q1273666
Q7100435,Order from Chaos,Q8000759
Q7979244,Wednesday Week,Q1123266
Q7977751,We Shot the Moon,Q7751417
Q7974410,Watershed,Q5989365
Q7977222,We,Q3625308
Q7974432,Watership Down,Q1473565
Q7977554,We Five,Q277626
Q7979408,Weekend,Q7542310
Q7979283,Wee Hairy Beasties,Q885233
Q7975669,Wax Murdaraz,Q5250228
Q7975663,Wax,Q264137
Q7975663,Wax,Q266645
Q7978260,Weatherbox,Q2837175
Q7980340,Weird War,Q1254522
Q7975690,Wax on Radio,Q3038347
Q7977238,We All Have Hooks for Hands,Q4690783
Q7560552,"Son, Ambulance",Q1758109
Q7558440,Solo,Q277626
Q7558440,Solo,Q7170748
Q7559400,Some Girls,Q726153
Q7560125,Something Like Silas,Q2504576
Q7559400,Some Girls,Q4037112
Q7561696,Sonia Dada,Q1984458
Q7561696,Sonia Dada,Q5069751
Q7560325,Sometymes Why,Q7512826
Q7601488,Starbreaker,Q1470264
Q7600435,Staple,Q5459086
Q7558972,Solution A.D.,Q7669273
Q7559366,Some By Sea,Q7508245
Q7560019,Somethin' for the People,Q193023
Q7600720,Star Fucking Hipsters,Q438628
Q7600720,Star Fucking Hipsters,Q605388
Q17183679,Knifefight,Q575017
Q17285638,Museum of Love,Q1153070
Q17361984,No Devotion,Q21893669
Q17373898,Darkness Divided,Q1636558
Q17349412,Bambi Kino,Q1251232
Q17325289,Nails,Q158886
Q17325289,Nails,Q1848896
Q17182642,Beverly,Q6363244
Q17155738,Fellowship Creative,Q3146765
Q17285312,Art n' Soul,Q3639792
Q17318593,Classic Example,Q387539
Q7740767,The Hrsmn,Q3570133
Q7741171,The Hutchens,Q202440
Q7741491,The Immortal Lee County Killers,Q5401868
Q7722633,The Choir,Q4973454
Q7741602,The Impossibles,Q1046066
Q7741300,The Icemen,Q4923217
Q7741553,The Imperials,Q5692130
Q7740490,The Hourly Radio,Q934018
Q7740811,The Hugs,Q4571998
Q7741410,The Illusion,Q1251139
Q7741516,The Impalas,Q5191918
Q7741592,The Impossible Shapes,Q1759608
Q7740300,The Horns of Happiness,Q1759608
Q7740417,The Hot Monkey,Q16259529
Q24259944,Lewis Del Mar,Q183387
Q24259944,Lewis Del Mar,Q7602560
Q24706034,Prophets of Rage,Q1308364
Q24248422,CFO$,Q3622086
Q24260895,Dark Sermon,Q1273666
Q24260895,Dark Sermon,Q5582561
Q24276660,Waterparks,Q264980
Q24276660,Waterparks,Q942820
Q24207133,Parlour Tricks,Q2883714
Q24658460,NxWorries,Q917511
Q24204414,The Hot Sardines,Q557632
Q24204414,The Hot Sardines,Q5248840
Q5975961,I Am Empire,Q2297042
Q5977174,I Fight Dragons,Q3381546
Q5978657,I Nine,Q121698
Q5985325,Ice Nine Kills,Q675208
Q5985325,Ice Nine Kills,Q1399294
Q5976579,I Can Make a Mess,Q2154708
Q5979670,I Was Totally Destroying It,Q5608343
Q5985106,Icarus Witch,Q1397901
Q5985607,Iceburn,Q1636558
Q5978241,I Love You,Q15617117
Q5986526,Icky Blossoms,Q1758109
Q7676460,Tait,Q3314894
Q7679936,Tall Firs,Q3047114
Q7683029,Tangleweed,Q885233
Q7677922,Take the Crown,Q2154708
Q7670542,TKA,Q1644016
Q7682258,Tanakh,Q2836798
Q7679669,Talk Show,Q202440
Q7671531,TRV$DJAM,Q3206266
Q7672826,Taarka,Q5505316
Q7673608,Tabula Rasa,Q3777260
Q7676241,Taintstick,Q2598277
Q7683593,Tanlines,Q5927139
Q5986894,Ida,Q996818
Q5987915,Ideal,Q203059
Q7672765,Ta Mara and the Seen,Q277626
Q5988957,Idiot Flesh,Q7907931
Q17143810,Whitey and Hogan,Q557632
Q17147585,Nothing,Q657558
Q17142464,Ghost Town,Q1046066
Q17146646,Starkill,Q158867
Q17514795,Priory,Q843402
Q17146710,San Fermin,Q3038347
Q17145765,The Uglysuit,Q4047764
Q18719011,Swimmers,Q355175
Q17513175,Dave's True Story,Q127855
Q17147740,Fallujah,Q158886
Q17145048,Woe,Q852900
Q17143626,The Sugarplastic,Q2311775
Q17145815,The Whiles,Q4778378
Q17042826,Rock Master Scott & the Dynamic Three,Q1308364
Q17042826,Rock Master Scott & the Dynamic Three,Q3922628
Q17062427,Their / They're / There,Q996818
Q17087086,The Rock Heroes,Q4905660
Q17049443,Wanderlust,Q202585
Q17037920,Wild Choir,Q7276057
Q17061449,The Mentally Ill,Q438628
Q17051637,The Overseer,Q305378
Q17037457,The Spokesmen,Q557632
Q17080075,Made Men,Q3933535
Q17086926,Revis,Q216364
Q7623062,Street to Nowhere,Q193023
Q7621393,Strange Fruit Project,Q4045743
Q7631506,Sublime with Rome,Q1046066
Q7624602,Strongarm,Q2297042
Q7624602,Strongarm,Q4927762
Q7622599,Strays Don't Sleep,Q1848933
Q7630634,SubArachnoid Space,Q5086548
Q7623427,Stress,Q5250306
Q7631413,Subject to Change,Q193023
Q7622568,Stray Dog,Q213710
Q7622568,Stray Dog,Q3844913
Q7718858,The Blue Velvets,Q1308364
Q7623796,Strike Under,Q2545760
Q7620370,StorySide:B,Q6144306
Q7627742,Student Rick,Q1636558
Q18389685,The Finatticz,Q1273666
Q18389303,The Bobby Broom Organi-Sation,Q1739374
Q18386363,Panama Wedding,Q3771894
Q18379214,SomeKindaWonderful,Q3038347
Q18390007,The Magnolias,Q7858059
Q18346264,Grizfolk,Q203059
Q18345783,Left to Vanish,Q700115
Q18354601,Face Dancer,Q193023
Q18350785,Deadline,Q2944115
Q18356414,Oh Honey,Q202440
Q18356414,Oh Honey,Q1046066
Q18378172,Semi.Official,Q1634794
Q18385323,Band Of Merrymakers,Q2413622
Q22077979,Everyone Is Dirty,Q7841330
Q22080444,Meatbodies,Q2082494
Q19879665,Eternity's Children,Q193023
Q19879665,Eternity's Children,Q277626
Q19879596,Kittyhawk,Q5176725
Q22080722,Wand,Q1254522
Q22080759,Banditos,Q885233
Q22077761,Finish Ticket,Q726251
Q19879704,Everyday Process,Q5188361
Q19879520,Ed Wool and the Nomads,Q2540765
Q22073828,Joy Kills Sorrow,Q7512826
Q22079972,Once Human,Q27037164
Q22080758,Better Off,Q264980
Q22080758,Better Off,Q4927762
Q22080299,Beach Slang,Q22079536
Q7749260,The M Machine,Q21090
Q7749010,The Loved Ones,Q605388
Q7749010,The Loved Ones,Q1115142
Q7847554,True Widow,Q6386809
Q7848234,Trusty,Q1228431
Q7749225,The Lynns,Q645889
Q7749286,The Machine in the Garden,Q6841527
Q7845539,Troop 41,Q1025106
Q7749105,The Low Budgets,Q5116441
Q7749030,The Lovely Sparrows,Q4663370
Q7749109,The Low Lows,Q7969560
Q7538704,Slap of Reality,Q5689600
Q7858573,Twister Alley,Q4043197
Q7537619,Skycamefalling,Q675208
Q7858399,Twinn Connexion,Q557632
Q7858308,Twin Thousands,Q5420017
Q7539778,Sleepaway,Q16919468
Q7538749,Slapstick,Q1631774
Q7538606,Slammin' Watusis,Q216364
Q7539718,Sleep Station,Q1146832
Q7965612,Walter Meego,Q330629
Q7966593,Waltham,Q656752
Q7968380,War Babies,Q183387
Q7973070,Watch The Duck,Q216364
Q7973070,Watch The Duck,Q231694
Q7969412,Warhorse,Q1848896
Q7972224,Washington Squares,Q5578605
Q7941606,Vonray,Q726251
Q7974170,Waterlillies,Q165711
Q7941622,VooDoo Blue,Q5204651
Q7962446,Walking Concert,Q7559481
Q7968544,War Tapes,Q7423327
Q7969870,Warp 9,Q190585
Q7969870,Warp 9,Q664167
Q7969870,Warp 9,Q3922159
Q19864572,Chon,Q2117925
Q19864324,Angelo & Veronica,Q277626
Q19865081,The Austerity Program,Q2718029
Q19864280,A Thousand Horses,Q7314410
Q19867074,Cult Leader,Q4037112
Q19864177,The Paley Brothers,Q165711
Q19864153,Alive Like Me,Q2154708
Q19864364,Tone Dogs,Q2930498
Q19865184,Cloakroom,Q17151102
Q19865698,The Brilliance,Q15401689
Q19866485,Creative Adult,Q17151102
Q19866401,The New Basement Tapes,Q1324712
Q30600092,No Face,Q183387
Q30600644,Golden Delicious,Q2943360
Q30599062,Mile,Q183387
Q30594347,Dead Cross,Q993066
Q30642192,Bonnie X Clyde,Q17101669
Q30603462,Midland,Q2902300
Q29974777,Creek Boyz,Q16206954
Q30592151,Mansionz,Q190585
Q30603753,Field Trip,Q843402
Q30636835,Greta Van Fleet,Q2002177
Q27817106,Crooks On Tape,Q6875922
Q27816985,Guerilla Toss,Q1153070
Q27184951,Serpentine Dominion,Q756320
Q25040768,Holy White Hounds,Q7299616
Q25056076,Bleached,Q5245342
Q25056413,Battery,Q5013457
Q24957529,Jaymes Reunion,Q4835417
Q25056469,The Origin,Q203059
Q25056336,Bloodshed,Q305378
Q25056227,Great Plains,Q1626081
Q25056476,Porches,Q1238400
Q25021897,Roger Brown & Swing City,Q557632
Q25056169,Chatterbox,Q2297042
Q25056520,Abnormality,Q756320
Q25056099,The Advice,Q7193701
Q25056444,Blooper,Q25245587
Q25056942,Cane Hill,Q2154708
Q25056526,Sullen,Q3524083
Q25025290,Randy and the Radiants,Q898618
Q19881672,Seminole,Q3699593
Q19880638,Itchy-O,Q438628
Q19881078,Shattered Sun,Q1636558
Q20012196,FFS,Q1238400
Q20012828,Algiers,Q1327994
Q20013225,XTRMST,Q1703395
Q19881943,Stolas,Q22079348
Q19881498,Royal Thunder,Q657558
Q19901181,The Stimulators,Q1512171
Q19979258,Pillar Point,Q996818
Q20012488,American Wrestlers,Q1397914
Q19979275,Tremonti,Q693194
Q19881990,Superheaven,Q266645
Q7832788,Trailer Bride,Q885233
Q7832788,Trailer Bride,Q8052513
Q7828726,Touchstone,Q3776322
Q7831543,Tracker,Q5425756
Q7829285,Tourmaline,Q16919468
Q7832152,Trader-Price,Q193023
Q7823952,Too Rude,Q2598277
Q7827702,Toshiko Akiyoshi – Lew Tabackin Big Band,Q202585
Q7830367,Toxic Reasons,Q438628
Q7830367,Toxic Reasons,Q5707538
Q7832641,Tragic Mulatto,Q438628
Q7830954,Toys That Kill,Q1631774
Q7830954,Toys That Kill,Q7302378
Q7611250,Stereomud,Q183387
Q7616931,Stikky,Q430070
Q7616220,Stick Men,Q1143936
Q7602316,Stars Go Dim,Q3743853
Q7602037,Starkweather,Q852900
Q7604150,Static Thought,Q1239845
Q7602037,Starkweather,Q4037112
Q7603730,State of Conviction,Q5477601
Q7620090,Storm & Stress,Q1853623
Q7601858,Starfucker,Q4841021
Q7611208,Stereo Fuse,Q1473565
Q7601611,Stardusters,Q7653494
Q7611284,Stereotyperider,Q7632339
Q7602197,Starpoint,Q1075623
Q7617452,Stinking Lizaveta,Q5157232
Q18164331,Tiny Moving Parts,Q2837175
Q18205860,Dustdevils,Q1327994
Q22081018,Worriers,Q5292678
Q22121859,Pace Jubilee Singers,Q994175
Q18163669,Scruffy The Cat,Q201607
Q18163448,This Wild Life,Q726153
Q18164936,Your Memorial,Q2669433
Q22080761,Car Seat Headrest,Q1327994
Q18164435,Those Who Fear,Q2669433
Q18164932,Young Statues,Q17151102
Q18163676,Seahaven,Q17151102
Q22081028,The Yawpers,Q885233
Q18205645,Broncho,Q2079912
Q18158462,Punch,Q4037112
Q18163142,Strange Parcels,Q3882325
Q22121837,Everdown,Q305378
Q20685678,Still Breathing,Q305378
Q19879907,Freeman,Q7140619
Q20687476,Uzi,Q1626081
Q20685571,Sleeping Giant,Q2669433
Q20687329,The Burial,Q2669433
Q20687499,Vertical Church Band,Q5399565
Q20857828,Biters,Q838544
Q20685741,Tear Out the Heart,Q1636558
Q20685613,Sons of Texas,Q7299616
Q19880019,Girlpool,Q295794
Q19880019,Girlpool,Q1810123
Q20687425,Trenches,Q305378
Q19880223,Henry Flynt & The Insurrections,Q6666144
Q20687461,Uke-Hunt,Q605388
Q19879851,Forevermore,Q305378
Q12580731,Against the Current,Q1046066
Q7756017,The Paper Chase,Q1741329
Q7755678,The Outline,Q1399294
Q7756212,The Party,Q387539
Q7755992,The Panic Division,Q7751417
Q7756065,The Paradons,Q3048437
Q12673429,Low vs Diamond,Q216364
Q7755941,The Paladins,Q2093233
Q7755625,The Out Circuit,Q6701537
Q7755726,The Oval Portrait,Q1146832
Q7755858,The Pacific Ocean,Q7694262
Q7734756,The Forces of Evil,Q27184
Q7735356,The Front,Q183387
Q7735204,The Free Movement,Q183387
Q7735204,The Free Movement,Q557632
Q7734862,The Format,Q202440
Q7735330,The Frisk,Q355175
Q7735357,The Front Bottoms,Q1046066
Q7735357,The Front Bottoms,Q2883714
Q7734865,The Forms,Q7798046
Q7734862,The Format,Q7988394
Q7735083,The Fourth Way,Q193023
Q7735310,The Friends of Distinction,Q202585
Q7735259,The Frequency,Q7366722
Q7735261,The Fresh & Onlys,Q11343543
Q7547407,Snarky Puppy,Q1524530
Q7547407,Snarky Puppy,Q7366722
Q7547407,Snarky Puppy,Q65090550
Q7548923,Snypaz,Q203059
Q7555142,Sokoband,Q4960349
Q7554976,Soiled Doves,Q3110013
Q7548563,Snowden,Q1115142
Q7552011,Society 1,Q838544
Q7547041,Snake Nation,Q264137
Q7743172,The Jets,Q7858059
Q7744008,The Katies,Q726251
Q7743903,The K-Otics,Q3438138
Q7743852,The Junior Varsity,Q1636558
Q7743990,The Karl Hendricks Trio,Q1921640
Q7744207,The Kickovers,Q5443663
Q7743348,The Joggers,Q7602560
Q7743729,The Jubalaires,Q193023
Q7743729,The Jubalaires,Q557632
Q7743904,The K.G.B.,Q1899781
Q7744700,The Kinison,Q1399294
Q7744700,The Kinison,Q3206266
Q7744297,The Kids of Widney High,Q2164531
Q7743506,The Jonbenét,Q3906822
Q7744674,The Kingsbury Manx,Q7113602
Q19564429,Somos,Q22079536
Q19560230,Child Abuse,Q3486287
Q19666386,Aaron West and The Roaring Twenties,Q942820
Q19666666,Bucky Jonson,Q4860414
Q19681296,Chastity Belt,Q5656232
Q19757805,7 Sons of Soul,Q7921417
Q19862443,Act of Defiance,Q756320
Q19864065,Lionize,Q4053012
Q19663768,Future Brown,Q543707
Q19664601,Veritas,Q3146765
Q7720118,The Bright Light Social Hour,Q2068991
Q7719600,The Boxmasters,Q2034661
Q7720415,The Bruce Lee Band,Q1631774
Q7720098,The Bridges,Q7923012
Q7719026,The Bogmen,Q664167
Q7720280,The Broken West,Q1921640
Q7720383,The Brothers Martin,Q2297042
Q7719865,The Brass Ring,Q3716272
Q7720509,The Buffalo Club,Q7336183
Q7720296,The Bronx Casket Co.,Q7752728
Q7719251,The Book of Knots,Q295794
Q7720408,The Browning,Q838544
Q7720615,The Bunny the Bear,Q1636558
Q7719022,The Boggs,Q4788909
Q7719022,The Boggs,Q5123408
Q7835654,Trapper Schoepp,Q266645
Q7835654,Trapper Schoepp,Q16968130
Q7834306,Transister,Q231694
Q7834332,Transit,Q2154708
Q7834332,Transit,Q6844086
Q7836380,Travis Sullivan's Bjorkestra,Q1273666
Q7835537,Trap Starz Clik,Q3551294
Q7838080,Tremble Under Boom Lights,Q1899781
Q7835538,Trap Them,Q2001931
Q7835538,Trap Them,Q4037112
Q7838258,Trenchmouth,Q7534558
Q7833010,Trainwreck Riders,Q2837248
Q7834663,Transmit Now,Q4049484
Q7832791,Trailer Choir,Q7502950
Q7838707,Tres Chicas,Q8052513
Q7832975,Training for Utopia,Q305378
Q7813369,Toiling Midgets,Q1327994
Q7813982,Tokyo Rose,Q7508245
Q7811375,Toadies,Q934018
Q7813356,Toilet Böys,Q430070
Q7813356,Toilet Böys,Q1036027
Q7813356,Toilet Böys,Q2566507
Q7816036,Tom Gurl Four,Q277626
Q7820351,Tompall & the Glaser Brothers,Q557632
Q7820351,Tompall & the Glaser Brothers,Q726251
Q7820351,Tompall & the Glaser Brothers,Q3699593
Q7818703,Tombs,Q657558
Q7819152,Tommy & The High Pilots,Q7305472
Q7782829,Therefore I Am,Q264980
Q7777716,Thee Shams,Q1397914
Q7783349,These Arms Are Snakes,Q12718754
Q7813356,Toilet Böys,Q18628
Q7542670,Small Black,Q511652
Q7539987,Sleepy Sun,Q3328854
Q7541975,Slow Children,Q4038090
Q7544229,Smash Palace,Q216364
Q7542295,Slumber Party,Q1741329
Q7544019,Smart Went Crazy,Q1228431
Q7542021,Slow Gherkin,Q1631774
Q7542679,Small Brown Bike,Q1157038
Q7546005,Smokin' Armadillos,Q3699593
Q7539830,Sleeperstar,Q183412
Q7542144,Slowdown Virginia,Q1758109
Q7544646,Smile Smile,Q934018
Q7539801,Sleeper Agent,Q6897006
Q7542766,Small Factory,Q7922288
Q7545810,Smoke & Jackal,Q202585
Q7544718,Smilez and Southstar,Q2819391
Q7897552,Unsung Zeros,Q3734513
Q7843197,Trip Shakespeare,Q277626
Q7843197,Trip Shakespeare,Q3933535
Q7897968,Up Front,Q7546474
Q7841942,Trik Turner,Q202585
Q7899280,Upsidedown Cross,Q1758003
Q7897818,Unwed Sailor,Q5000232
Q7840359,Tribe 8,Q438628
Q7840359,Tribe 8,Q7112858
Q7840356,Tribe,Q2606741
Q7841198,Trickside,Q1473565
Q7898304,Uphill Battle,Q657558
Q7843397,Triple Fast Action,Q193023
Q7839572,Trey Anastasio backing band,Q726251
Q7841231,Triclops!,Q438628
Q7841231,Triclops!,Q3110013
Q43078862,Poison Headache,Q756320
Q41498349,Earth Groans,Q305378
Q42562680,American Sixgun,Q3734513
Q41733812,Missio,Q202585
Q7744708,The Kinleys,Q216364
Q20858258,Residual Kid,Q165711
Q28036366,Full of Hell,Q7248324
Q22025352,Red Roots,Q7193701
Q22031378,Bloodline Severed,Q28221948
Q25213016,Joseph,Q128280
Q21045332,Lionheart,Q7617235
Q25211995,Tsunami,Q1123266
Q20857832,Bloodlined Calligraphy,Q2669433
Q20858333,Sleepyhead,Q7542310
Q20857900,Day Wave,Q1324712
Q25212338,Dayshell,Q1124153
Q27987123,Dog Party,Q1631774
Q20880743,Pyrrhon,Q657558
Q22031509,Clear Convictions,Q2669433
Q22022200,Consumed by Fire,Q7193701
Q22025870,V3,Q183412
Q22025870,V3,Q4382045
Q20031566,Carrollton,Q5062741
Q20311865,Ark of the Covenant,Q2669433
Q20683942,Childbirth,Q12718754
Q20630351,Bully,Q7602560
Q20312293,As Hell Retreats,Q2669433
Q20683823,ACxDC,Q4037112
Q20014465,Secret Band,Q22079348
Q20014477,The Superiors,Q193023
Q20014473,Snowing,Q5176725
Q20020505,Jessica Hernandez & the Deltas,Q62071632
Q20191939,"Invent, Animate",Q1144968
Q20312410,Altars,Q2669433
Q18206566,EarthGang,Q60749624
Q20684208,Ironwill,Q4927762
Q18244500,Drogheda,Q8000759
Q20684638,lowercase,Q474627
Q20684472,Leaders,Q2669433
Q20685571,Sleeping Giant,Q158867
Q20684202,In The Valley Below,Q193023
Q20684378,Kingston Falls,Q2669433
Q18208768,3rdeyegirl,Q2280168
Q18280913,Stitched Up Heart,Q24884940
Q20684246,JJ Weeks Band,Q5062741
Q20684745,The Maxies,Q7354646
Q20685537,Shy Boys,Q25021990
Q18217167,The Railers,Q843402
Q20684284,Julian Drive,Q7193701
Q7900073,Urban Verbs,Q843402
Q7911915,Vallejo,Q2283665
Q7911915,Vallejo,Q4352944
Q7899283,Upsilon Acrux,Q1143936
Q7917301,Vaughan Mason & Crew,Q994175
Q7914932,Vanilla Trainwreck,Q3285033
Q7917429,Vaura,Q7248324
Q7919220,Vells,Q6008072
Q7917788,Vector,Q5420398
Q7917447,Vaux,Q264980
Q7917447,Vaux,Q1504121
Q7900474,Urgent,Q6749300
Q7913387,Van Helsing's Curse,Q1273666
Q7916303,Vasaeleth,Q7248324
Q7900614,Urinals,Q474627
Q7918854,Velcro Stars,Q5652780
Q7808800,Tip the Van,Q4803681
Q7430117,Scapegoat,Q1144968
Q7430221,Scar Tissue,Q4580776
Q7430601,Scatterbrain,Q201607
Q7430420,Scarlet,Q675208
Q7430552,Scary Chicken,Q8043433
Q7807754,Tin Hat,Q4762258
Q7808977,Tipsy,Q3625308
Q7808494,Tinted Windows,Q2050200
Q7432733,Schoolyard Heroes,Q7727496
Q7431912,Schnitt Acht,Q5089460
Q7809183,Tired Pony,Q2481499
Q7430598,Scatterbox,Q5132452
Q7432109,Schon & Hammer,Q183387
Q7807763,Tin Huey,Q843402
Q7722345,The Cherry Valence,Q5401868
Q7934783,Virgos Merlot,Q202440
Q7721754,The Caulfields,Q277626
Q7722286,The Cheers,Q193023
Q7722112,The Channels,Q1823726
Q7722584,The Chinkees,Q1631774
Q7722318,The Chelsea Smiles,Q193023
Q7722166,The Charioteers,Q557632
Q7721763,The Causey Way,Q438628
Q7721763,The Causey Way,Q1046066
Q7936497,Vistoso Bosses,Q231694
Q7931607,Vince Vance & The Valiants,Q6740874
Q7722341,The Cherry People,Q5739030
Q7734480,The Floaters,Q287177
Q7733671,The Fenians,Q1186369
Q7734634,The Flys,Q4818262
Q7734307,The Fix,Q1853623
Q7734569,The Flyin' Ryan Brothers,Q17108441
Q7733702,The Fever,Q6386809
Q7733669,The Fendermen,Q2440896
Q7734442,The Fling,Q5216047
Q7734752,The Force,Q7979165
Q7734416,The Flesh Eaters,Q22079542
Q7733756,The Fifth Estate,Q1542119
Q7734319,The Fixxers,Q231694
Q7734330,The Flairs,Q287177
Q7734330,The Flairs,Q2047343
Q7734124,The First Edition,Q645889
Q27817519,LANco,Q1066294
Q27817950,Death Ride 69,Q5447497
Q27858268,The Lemon Twigs,Q238095
Q27817308,Blood Incantation,Q56294164
Q27817237,Liberteer,Q657558
Q27825354,Terror Jr,Q202440
Q7919610,Vendetta Red,Q216364
Q7923292,Vesperian Sorrow,Q116184
Q7927627,Vida Blue,Q726251
Q7925295,Vicious Delite,Q3998977
Q7919286,Velocity Girl,Q778673
Q7931030,Villebillies,Q330629
Q7924361,Via Audio,Q7883826
Q7925505,Vicky D,Q7388645
Q7928482,Vietnam,Q7430363
Q7922721,Versus,Q7694262
Q7930829,Villains,Q1703395
Q7928436,VietNam,Q11343543
Q7928897,Vigil,Q330629
Q7928897,Vigil,Q56760250
Q7928927,Vigilantes of Love,Q1984458
Q7733301,The Family Crest,Q7699603
Q7733442,The Farm,Q726251
Q7732885,The Extra Lens,Q3482611
Q7732371,The Ergs!,Q5280964
Q7732371,The Ergs!,Q5292678
Q7733289,The Family,Q2280168
Q7733164,The Falcon,Q7304995
Q7733612,The Features,Q7579000
Q7732850,The Explorers Club,Q5245342
Q7435665,Scotland Yard Gospel Choir,Q885233
Q7733175,The Falcons,Q202440
Q7733348,The Famine,Q305378
Q7733175,The Falcons,Q772494
Q7732841,The Exploding Hearts,Q5280964
Q7733336,The Family Stand,Q202440
Q7733478,The Fartz,Q438628
Q25344715,LANY,Q155152
Q25349372,Cigarettes After Sex,Q7140619
Q25351897,Wet,Q183387
Q25352131,Legion,Q1273666
Q26397888,Banks & Steelz,Q843402
Q25345290,Microwave,Q266645
Q26268390,Nevermen,Q993066
Q25831307,Forever in Your Mind,Q387539
Q25351894,Emphatic,Q202440
Q25351894,Emphatic,Q25843695
Q25405006,Metal Allegiance,Q158886
Q25379470,Crypt Sermon,Q56294164
Q44811710,The Groop,Q4883239
Q39060947,Tortured Conscience,Q7134431
Q37986217,Khemmis,Q63066669
Q38270820,In Real Life (band),Q387539
Q39050715,My Enemies & I,Q1399294
Q39054279,3rd Root,Q305378
Q39052716,The Regrettes,Q843402
Q41446287,Tashaki Miyaki,Q4998551
Q39070350,The Girls,Q5280964
Q39070408,Calculator,Q5176725
Q41176090,Second Alibi,Q41580707
Q39058376,Saving Forever,Q216364
Q39053810,Grave Babies,Q5656232
Q39047193,Bratana,Q30589815
Q35700014,Grinder's Switch,Q2034661
Q41359948,PrettyMuch,Q56760250
Q41497681,Josh Todd and the Conflict,Q158867
Q38702373,Forq,Q20687132
Q39073505,DUH,Q2745349
Q41498281,Runaway June,Q4973330
Q7753389,The Nein,Q7561847
Q7753383,The Neighbourhood,Q183387
Q7753640,The New Jazz Composers Octet,Q2172834
Q7754039,The Nields,Q5436922
Q7753356,The Need,Q1741329
Q7753253,The Natural History,Q7602560
Q7753460,The Never,Q16958037
Q7753404,The Neon Philharmonic,Q843402
Q7753392,The Nels Cline Singers,Q1142283
Q7753605,The New Frontiers,Q7751417
Q7753539,The New Cars,Q4038001
Q7754850,The Old Haunts,Q1741329
Q7755393,The Original Sins,Q2883714
Q7754317,The Normals,Q3314894
Q7754093,The Night Marchers,Q669127
Q7755315,The Ordinaires,Q2883714
Q7754429,The Notorious Cherry Bombs,Q7502950
Q7754662,The Ocean Blue,Q165711
Q7754488,The Numbers Band,Q843402
Q7754544,The Nymphs,Q212699
Q7755435,The Orwells,Q202440
Q7755021,The One AM Radio,Q5216047
Q7754535,The Nutty Squirrels,Q202585
Q7754818,The Old Ceremony,Q7560711
Q7754966,The Olivia Tremor Control,Q24958458
Q28606306,Arizona,Q202440
Q28429926,Wild Ones,Q18353411
Q28457035,Cherry Glazerr,Q4998551
Q28406903,Super Unison,Q4037112
Q28452455,Coin,Q183387
Q28609943,Dreamcar,Q183387
Q28401398,Partybaby,Q843402
Q28836043,The Bombpops,Q605388
Q29053974,Brian & Jenn Johnson,Q19846501
Q28406112,The Cellar and Point,Q1143936
Q28229372,Beacon,Q3104967
Q28403451,The Top Notes,Q202440
Q28403817,Zipper Club,Q216364
Q28451312,The Interrupters,Q1239845
Q28457675,Filthy Friends,Q1741329
Q20683973,Come and Rest,Q264980
Q20684035,DOROTHY,Q1194456
Q20684094,Flight 180,Q4835417
Q20684194,Hundred Visions,Q4998551
Q20684158,Hands,Q2669433
Q20683970,Colossus,Q2669433
Q20683996,Dakota,Q183387
Q20684106,Fusebox,Q7193701
Q20683989,CRUISR,Q669127
Q20683990,CSTVT,Q4906298
Q20683990,CSTVT,Q5176725
Q20683990,CSTVT,Q17151102
Q20683990,CSTVT,Q18353411
Q20683990,CSTVT,Q22079536
Q20684153,Hail the Sun,Q264980
Q20684153,Hail the Sun,Q22079348
Q50877998,Eternal Champion,Q50853082
Q50841782,I Don't Know How But They Found Me,Q1399294
Q7742882,The Jada Kings,Q960732
Q7743092,The Jelly Roll Kings,Q1397914
Q7742945,The Jammers,Q2327062
Q7742864,The Jackofficers,Q385558
Q7742806,The Jabbers,Q1626081
Q7741783,The Indecent,Q843402
Q7742940,The Jamies,Q216364
Q7743102,The Jenkins,Q193023
